date,entity,classification,softmax_scores
2020-09-26 15:00:18+00:00,Resolution Foundation,NEUTRAL,"{'positive': 0.006521540228277445, 'negative': 0.4153134524822235, 'neutral': 0.5781650543212891}"
2020-09-26 15:00:18+00:00,Sunak,NEUTRAL,"{'positive': 0.005767930764704943, 'negative': 0.3025560677051544, 'neutral': 0.6916759610176086}"
2020-09-26 15:00:18+00:00,Jefferies,NEUTRAL,"{'positive': 0.006521540228277445, 'negative': 0.4153134524822235, 'neutral': 0.5781650543212891}"
2020-09-26 15:00:18+00:00,Manchester Metropolitan University,NEUTRAL,"{'positive': 0.006521540228277445, 'negative': 0.4153134524822235, 'neutral': 0.5781650543212891}"
2020-09-26 15:00:18+00:00,Capital Economics,NEUTRAL,"{'positive': 0.006521540228277445, 'negative': 0.4153134524822235, 'neutral': 0.5781650543212891}"
2020-09-26 15:00:18+00:00,Make UK,NEUTRAL,"{'positive': 0.0035450831055641174, 'negative': 0.18903377652168274, 'neutral': 0.807421088218689}"
2020-09-26 15:00:18+00:00,JSS,NEUTRAL,"{'positive': 0.0029200604185462, 'negative': 0.04156186059117317, 'neutral': 0.9555180668830872}"
2020-09-26 15:00:18+00:00,Institute for Employment Studies,NEUTRAL,"{'positive': 0.006521540228277445, 'negative': 0.4153134524822235, 'neutral': 0.5781650543212891}"
2020-09-25 09:54:34+00:00,NHS,NEUTRAL,"{'positive': 0.026682985946536064, 'negative': 0.35944682359695435, 'neutral': 0.6138702630996704}"
2020-09-25 09:54:34+00:00,Treasury,NEUTRAL,"{'positive': 0.004348285496234894, 'negative': 0.012619481422007084, 'neutral': 0.9830322265625}"
2020-09-25 09:54:34+00:00,Office for National Statistics,NEUTRAL,"{'positive': 0.016928579658269882, 'negative': 0.12081483006477356, 'neutral': 0.8622565865516663}"
2020-09-25 09:54:34+00:00,Sky News,NEUTRAL,"{'positive': 0.026682985946536064, 'negative': 0.35944682359695435, 'neutral': 0.6138702630996704}"
2020-09-25 09:54:34+00:00,Office for Budget Responsibility,NEUTRAL,"{'positive': 0.00720871239900589, 'negative': 0.040664780884981155, 'neutral': 0.9521265625953674}"
2020-09-25 09:54:34+00:00,OBR,NEUTRAL,"{'positive': 0.026682985946536064, 'negative': 0.35944682359695435, 'neutral': 0.6138702630996704}"
2020-09-25 09:54:34+00:00,Pantheon Macroeconomics,NEUTRAL,"{'positive': 0.009475643746554852, 'negative': 0.038909196853637695, 'neutral': 0.9516150951385498}"
2020-09-25 09:54:34+00:00,EY Item Club,NEUTRAL,"{'positive': 0.026682985946536064, 'negative': 0.35944682359695435, 'neutral': 0.6138702630996704}"
2020-09-25 02:08:23+00:00,Labor,NEUTRAL,"{'positive': 0.016872962936758995, 'negative': 0.013239295221865177, 'neutral': 0.9698877930641174}"
2020-09-25 02:08:23+00:00,Coalition,NEUTRAL,"{'positive': 0.009256609715521336, 'negative': 0.002686417894437909, 'neutral': 0.988057017326355}"
2020-09-25 02:08:23+00:00,Frydenberg,NEUTRAL,"{'positive': 0.004715547431260347, 'negative': 0.0016371016390621662, 'neutral': 0.9936472773551941}"
2020-09-25 02:08:23+00:00,Reserve Bank,NEUTRAL,"{'positive': 0.020358920097351074, 'negative': 0.004245767369866371, 'neutral': 0.9753952622413635}"
2020-09-29 14:40:44+00:00,Commons,NEUTRAL,"{'positive': 0.0006346381269395351, 'negative': 0.004416872281581163, 'neutral': 0.9949485063552856}"
2020-09-29 14:40:44+00:00,Labour,NEUTRAL,"{'positive': 0.0008536066743545234, 'negative': 0.003546479158103466, 'neutral': 0.9955998659133911}"
2020-09-29 14:40:44+00:00,Department of Health,NEUTRAL,"{'positive': 0.0009514830890111625, 'negative': 0.01794084534049034, 'neutral': 0.9811076521873474}"
2020-09-29 14:40:44+00:00,Office for Students,NEUTRAL,"{'positive': 0.000446083809947595, 'negative': 0.001839931821450591, 'neutral': 0.9977140426635742}"
2020-09-29 14:40:44+00:00,DfE,NEUTRAL,"{'positive': 0.0009514830890111625, 'negative': 0.01794084534049034, 'neutral': 0.9811076521873474}"
2020-09-29 14:40:44+00:00,University of Edinburgh,NEUTRAL,"{'positive': 0.0009514830890111625, 'negative': 0.01794084534049034, 'neutral': 0.9811076521873474}"
2020-09-29 14:40:44+00:00,Sheffield University,NEUTRAL,"{'positive': 0.0009514830890111625, 'negative': 0.01794084534049034, 'neutral': 0.9811076521873474}"
2020-09-29 14:40:44+00:00,UCL,NEUTRAL,"{'positive': 0.0009514830890111625, 'negative': 0.01794084534049034, 'neutral': 0.9811076521873474}"
2020-09-29 14:40:44+00:00,OfS,NEUTRAL,"{'positive': 0.0009514830890111625, 'negative': 0.01794084534049034, 'neutral': 0.9811076521873474}"
2020-09-29 13:00:12+00:00,Guardian,NEUTRAL,"{'positive': 0.0028277284000068903, 'negative': 0.023792168125510216, 'neutral': 0.9733800888061523}"
2020-09-29 13:00:12+00:00,Covid-19,NEGATIVE,"{'positive': 0.0028923405334353447, 'negative': 0.7983518838882446, 'neutral': 0.19875581562519073}"
2020-09-29 13:00:12+00:00,International Monetary Fund,NEUTRAL,"{'positive': 0.0013201511465013027, 'negative': 0.026517968624830246, 'neutral': 0.9721618890762329}"
2020-09-29 13:00:12+00:00,IMF,NEUTRAL,"{'positive': 0.0013326408807188272, 'negative': 0.011540928855538368, 'neutral': 0.9871264100074768}"
2020-09-29 13:00:12+00:00,World Bank,NEUTRAL,"{'positive': 0.0046576871536672115, 'negative': 0.0813068076968193, 'neutral': 0.914035439491272}"
2020-09-29 13:00:12+00:00,G20,NEUTRAL,"{'positive': 0.0046576871536672115, 'negative': 0.0813068076968193, 'neutral': 0.914035439491272}"
2020-09-28 17:32:51+00:00,Liverpool,NEUTRAL,"{'positive': 0.002543617505580187, 'negative': 0.4322851002216339, 'neutral': 0.5651713013648987}"
2020-09-28 17:32:51+00:00,Department for Health and Social Care,NEUTRAL,"{'positive': 0.0009564132778905332, 'negative': 0.026807432994246483, 'neutral': 0.972236156463623}"
2020-09-26 10:15:09+00:00,Guardian,NEUTRAL,"{'positive': 0.0037701339460909367, 'negative': 0.021332554519176483, 'neutral': 0.9748972654342651}"
2020-09-26 10:15:09+00:00,easyJet,NEUTRAL,"{'positive': 0.0068303802981972694, 'negative': 0.1377403736114502, 'neutral': 0.8554292917251587}"
2020-09-26 10:15:09+00:00,EasyJet,NEUTRAL,"{'positive': 0.0060858638025820255, 'negative': 0.013273595832288265, 'neutral': 0.9806405305862427}"
2020-09-26 10:15:09+00:00,Entwisle,NEUTRAL,"{'positive': 0.003153168596327305, 'negative': 0.1373750865459442, 'neutral': 0.8594717979431152}"
2020-09-26 10:15:09+00:00,Findlay,NEUTRAL,"{'positive': 0.003796129021793604, 'negative': 0.14883233606815338, 'neutral': 0.847371518611908}"
2020-09-26 10:15:09+00:00,Balpa,NEUTRAL,"{'positive': 0.006459087133407593, 'negative': 0.147890105843544, 'neutral': 0.8456507921218872}"
2020-09-25 13:43:55+00:00,EU,NEUTRAL,"{'positive': 0.002498410642147064, 'negative': 0.0036289312411099672, 'neutral': 0.9938726425170898}"
2020-09-25 13:43:55+00:00,European Union,NEUTRAL,"{'positive': 0.0027111920062452555, 'negative': 0.005022382829338312, 'neutral': 0.9922663569450378}"
2020-09-25 13:43:55+00:00,Companies House,NEUTRAL,"{'positive': 0.0033480762504041195, 'negative': 0.0007764962501823902, 'neutral': 0.9958754181861877}"
2020-09-25 13:43:55+00:00,Monaco,NEUTRAL,"{'positive': 0.009330371394753456, 'negative': 0.0013353972462937236, 'neutral': 0.9893341660499573}"
2020-09-25 13:43:55+00:00,Sunday Times,NEUTRAL,"{'positive': 0.0030819016974419355, 'negative': 0.0009886412881314754, 'neutral': 0.9959294199943542}"
2020-09-25 13:43:55+00:00,Bloomberg,NEUTRAL,"{'positive': 0.020152710378170013, 'negative': 0.0015928541542962193, 'neutral': 0.9782544374465942}"
2020-09-25 13:43:55+00:00,Brexiter,NEUTRAL,"{'positive': 0.0042372168973088264, 'negative': 0.0012223940575495362, 'neutral': 0.9945403933525085}"
2020-09-25 13:43:55+00:00,Ineos,NEUTRAL,"{'positive': 0.08667033910751343, 'negative': 0.004106261767446995, 'neutral': 0.9092234373092651}"
2020-09-25 13:43:55+00:00,Mercedes,NEUTRAL,"{'positive': 0.003962626680731773, 'negative': 0.0005235445569269359, 'neutral': 0.9955138564109802}"
2020-09-25 13:43:55+00:00,Hampshire Aviation,NEUTRAL,"{'positive': 0.013377930968999863, 'negative': 0.0015855982201173902, 'neutral': 0.9850364923477173}"
2020-09-25 13:43:55+00:00,Topshop,NEUTRAL,"{'positive': 0.013377930968999863, 'negative': 0.0015855982201173902, 'neutral': 0.9850364923477173}"
2020-09-25 13:43:55+00:00,Matalan,NEUTRAL,"{'positive': 0.013377930968999863, 'negative': 0.0015855982201173902, 'neutral': 0.9850364923477173}"
2020-09-25 13:43:55+00:00,Formula One,NEUTRAL,"{'positive': 0.013377930968999863, 'negative': 0.0015855982201173902, 'neutral': 0.9850364923477173}"
2020-09-25 11:43:01+00:00,Tory,NEGATIVE,"{'positive': 0.00644543394446373, 'negative': 0.5834665894508362, 'neutral': 0.41008803248405457}"
2020-09-25 11:43:01+00:00,BBC,NEGATIVE,"{'positive': 0.00644543394446373, 'negative': 0.5834665894508362, 'neutral': 0.41008803248405457}"
2020-09-25 11:43:01+00:00,Marks &amp; Spencer,NEGATIVE,"{'positive': 0.0016106416005641222, 'negative': 0.9904019236564636, 'neutral': 0.007987413555383682}"
2020-09-25 11:43:01+00:00,Debenhams,NEGATIVE,"{'positive': 0.0030755551997572184, 'negative': 0.9788058400154114, 'neutral': 0.018118584528565407}"
2020-09-25 11:43:01+00:00,Next,NEUTRAL,"{'positive': 0.00733179459348321, 'negative': 0.23212312161922455, 'neutral': 0.7605451345443726}"
2020-09-25 11:43:01+00:00,British Independent Retailers Association,NEUTRAL,"{'positive': 0.0053884293884038925, 'negative': 0.4718163013458252, 'neutral': 0.5227952003479004}"
2020-09-25 11:43:01+00:00,Bira,NEUTRAL,"{'positive': 0.004991329740732908, 'negative': 0.26056617498397827, 'neutral': 0.7344424724578857}"
2020-09-25 11:43:01+00:00,Yodel,NEGATIVE,"{'positive': 0.005710005760192871, 'negative': 0.5403037667274475, 'neutral': 0.4539862275123596}"
2020-09-25 11:43:01+00:00,Hermes,NEGATIVE,"{'positive': 0.00644543394446373, 'negative': 0.5834665894508362, 'neutral': 0.41008803248405457}"
2020-09-29 17:01:47+00:00,Guardian,NEUTRAL,"{'positive': 0.002881053602322936, 'negative': 0.000847838819026947, 'neutral': 0.9962711334228516}"
2020-09-29 17:01:47+00:00,Covid-19,NEUTRAL,"{'positive': 0.0016558116767555475, 'negative': 0.002066610846668482, 'neutral': 0.9962775111198425}"
2020-09-29 17:01:47+00:00,NHS,NEUTRAL,"{'positive': 0.0023556349333375692, 'negative': 0.0034748748876154423, 'neutral': 0.9941694736480713}"
2020-09-29 17:01:47+00:00,Department of Health,NEUTRAL,"{'positive': 0.0013397734146565199, 'negative': 0.00047954407637007535, 'neutral': 0.9981807470321655}"
2020-09-29 17:01:47+00:00,Treasury,NEUTRAL,"{'positive': 0.0011292672716081142, 'negative': 0.00038022754597477615, 'neutral': 0.9984904527664185}"
2020-09-29 17:01:47+00:00,Cabinet Office,NEUTRAL,"{'positive': 0.005628741811960936, 'negative': 0.00045496231177821755, 'neutral': 0.9939163327217102}"
2020-09-29 17:01:47+00:00,Deloitte,NEUTRAL,"{'positive': 0.00905048381537199, 'negative': 0.0005808292189612985, 'neutral': 0.990368664264679}"
2020-09-29 17:01:47+00:00,PricewaterhouseCoopers,NEUTRAL,"{'positive': 0.023482784628868103, 'negative': 0.001387433847412467, 'neutral': 0.9751298427581787}"
2020-09-29 17:01:47+00:00,EY,NEUTRAL,"{'positive': 0.015839863568544388, 'negative': 0.0009022558806464076, 'neutral': 0.9832579493522644}"
2020-09-29 17:01:47+00:00,PPE,NEUTRAL,"{'positive': 0.02025373838841915, 'negative': 0.0008389938739128411, 'neutral': 0.9789072871208191}"
2020-09-29 17:01:47+00:00,McKinsey,NEUTRAL,"{'positive': 0.0022971401922404766, 'negative': 0.001124896458350122, 'neutral': 0.9965779185295105}"
2020-09-29 17:01:47+00:00,PwC,NEUTRAL,"{'positive': 0.04246347025036812, 'negative': 0.0022300397977232933, 'neutral': 0.9553064703941345}"
2020-09-29 17:01:47+00:00,"Department for Digital, Culture, Media and Sport",NEUTRAL,"{'positive': 0.002442609053105116, 'negative': 0.0005531592760235071, 'neutral': 0.9970042109489441}"
2020-09-29 17:01:47+00:00,KPMG,NEUTRAL,"{'positive': 0.005197968799620867, 'negative': 0.0005496118683367968, 'neutral': 0.9942523837089539}"
2020-09-29 17:01:47+00:00,Department of Work &amp; Pensions,NEUTRAL,"{'positive': 0.004114653915166855, 'negative': 0.0004052297445014119, 'neutral': 0.9954800605773926}"
2020-09-29 17:01:47+00:00,PPE Boston Consulting Group,NEUTRAL,"{'positive': 0.09669165313243866, 'negative': 0.0015989611856639385, 'neutral': 0.9017093777656555}"
2020-09-29 17:01:47+00:00,BCG,POSITIVE,"{'positive': 0.732334554195404, 'negative': 0.002787398174405098, 'neutral': 0.2648780643939972}"
2020-09-29 17:01:47+00:00,Defra,NEUTRAL,"{'positive': 0.015839863568544388, 'negative': 0.0009022558806464076, 'neutral': 0.9832579493522644}"
2020-09-29 17:01:47+00:00,"Ministry of Housing, Communities and Local Government",NEUTRAL,"{'positive': 0.015839863568544388, 'negative': 0.0009022558806464076, 'neutral': 0.9832579493522644}"
2020-09-28 06:28:24+00:00,Galilee Blockade,NEUTRAL,"{'positive': 0.0006552821141667664, 'negative': 0.003327340120449662, 'neutral': 0.9960173964500427}"
2020-09-28 06:28:24+00:00,Guardian Australia,NEUTRAL,"{'positive': 0.0005072675412520766, 'negative': 0.00206868932582438, 'neutral': 0.9974241256713867}"
2020-09-28 06:28:24+00:00,ABC,NEUTRAL,"{'positive': 0.0006285890121944249, 'negative': 0.00456183310598135, 'neutral': 0.9948095083236694}"
2020-09-28 06:28:24+00:00,Nine,NEUTRAL,"{'positive': 0.0008949292241595685, 'negative': 0.0406351201236248, 'neutral': 0.9584699869155884}"
2020-09-28 06:28:24+00:00,Carmichael,NEUTRAL,"{'positive': 0.000720339419785887, 'negative': 0.007593024987727404, 'neutral': 0.9916866421699524}"
2020-09-28 06:28:24+00:00,Media Entertainment and Arts Alliance,NEUTRAL,"{'positive': 0.0004661233106162399, 'negative': 0.00236964481882751, 'neutral': 0.9971641898155212}"
2020-09-28 06:28:24+00:00,Adani Australia,NEUTRAL,"{'positive': 0.0008105728775262833, 'negative': 0.011165905743837357, 'neutral': 0.9880235195159912}"
2020-09-28 16:04:37+00:00,British Retail Consortium,NEUTRAL,"{'positive': 0.004843602888286114, 'negative': 0.1155727356672287, 'neutral': 0.8795836567878723}"
2020-09-28 16:04:37+00:00,ShopperTrak,NEUTRAL,"{'positive': 0.0054047866724431515, 'negative': 0.1291639506816864, 'neutral': 0.8654312491416931}"
2020-09-28 16:04:37+00:00,Springboard,NEUTRAL,"{'positive': 0.006475437898188829, 'negative': 0.3393859565258026, 'neutral': 0.6541386246681213}"
2020-09-28 16:04:37+00:00,Re-leased,NEUTRAL,"{'positive': 0.003507788758724928, 'negative': 0.14098887145519257, 'neutral': 0.8555033206939697}"
2020-09-28 16:04:37+00:00,Retail Economics,NEUTRAL,"{'positive': 0.006918987259268761, 'negative': 0.45483317971229553, 'neutral': 0.53824782371521}"
2020-09-25 13:11:07+00:00,CVA,NEUTRAL,"{'positive': 0.0013097927439957857, 'negative': 0.1077711433172226, 'neutral': 0.8909190893173218}"
2020-09-25 13:11:07+00:00,Revolution,NEUTRAL,"{'positive': 0.003526783548295498, 'negative': 0.31056660413742065, 'neutral': 0.6859066486358643}"
2020-09-25 13:11:07+00:00,Langton Capital,NEUTRAL,"{'positive': 0.0018728065770119429, 'negative': 0.108951136469841, 'neutral': 0.889176070690155}"
